,RowID,Model,Question,Answer,Question_category,Question_sub_category,Caption Notes,annotator,video_path,Prompt
3127,117.0,runawaygen2,"An iron ball can go against the gravity of earth and is floating in the air, is this right?","Yes,  in the video, we can see one ball is floating ",category 3,physical law / gravity,,,./new_video_folders/Runawaygen2/11kzMI7Z_0xTg9E4VnfS4vUSDKiJJ0B8Z.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3128,117.0,runawaygen2,"If we release the two balls at their current height and remove the chain,  will they fall on the ground at the same time?","Yes, they will because they are the same height now",category 3,physical law / gravity,,,./new_video_folders/Runawaygen2/11kzMI7Z_0xTg9E4VnfS4vUSDKiJJ0B8Z.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3129,117.0,runawaygen2,Do you think this video taken in practice?,No， It will not happen in reality,category 3,physical law / gravity,,,./new_video_folders/Runawaygen2/11kzMI7Z_0xTg9E4VnfS4vUSDKiJJ0B8Z.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3130,117.0,veo2,"The balls are move far away from the camera, right?","No, they are getting close",category 2,motion,,,./new_video_folders/Veo2/1uakL3YNIBJUL-XYLz5qnb82rOHoBWUsO.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3131,117.0,veo2,"Two balls shown in the video are perfect smooth and there are no dents, right?","No, there is one dent in each ball",category 3,common sense,,,./new_video_folders/Veo2/1uakL3YNIBJUL-XYLz5qnb82rOHoBWUsO.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3132,117.0,veo2,"Two balls are falling outside a tower, right?","No, they are inside a tower",category 3,common sense,,,./new_video_folders/Veo2/1uakL3YNIBJUL-XYLz5qnb82rOHoBWUsO.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3133,117.0,sora,"Two ball are falling freely near a tower, right?","No, they are controlled by a hand ",category 3,common sense,,,./new_video_folders/Sora/1ejzkOpg2Jd0FcgWi6tbKsBl-_n2JKXZi.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3134,117.0,sora,"In the video, two iron balls seem to generate thrust gas to deaccelerate, right?","Yes, they seem to do that in the video",category 3,common sense,,,./new_video_folders/Sora/1ejzkOpg2Jd0FcgWi6tbKsBl-_n2JKXZi.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3135,117.0,sora,"These two balls can be put into a duck's mouth, right?","No, we cannot because they are too large",category 3,common sense,,,./new_video_folders/Sora/1ejzkOpg2Jd0FcgWi6tbKsBl-_n2JKXZi.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3136,117.0,sora,"If we release the two balls from hand at the very beginning, will the left one falls on ground faster?","No, they should reach the ground around the same time",category 3,physical law,,,./new_video_folders/Sora/1ejzkOpg2Jd0FcgWi6tbKsBl-_n2JKXZi.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3137,117.0,pixverse,The smaller ball falls faster in the air compared to the larger ball in the video. Is it right?,"No, they fall at almost similar speed",category 3,common sense,,,./new_video_folders/pixverse/1Bq7ZfXqfMo78uZpl-xbxJKUdiorWCuLV.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3138,117.0,pixverse,"We can see two basketballs in the video, is it right?","No, there are two balls but they look like iron balls",category 3,common sense,,,./new_video_folders/pixverse/1Bq7ZfXqfMo78uZpl-xbxJKUdiorWCuLV.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3139,117.0,pixverse,Can you see two balls are bouncing around in the video?,"No, the balls fall on the ground and then become stationary ",category 3,common sense,,,./new_video_folders/pixverse/1Bq7ZfXqfMo78uZpl-xbxJKUdiorWCuLV.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3140,117.0,pixverse,"If we fix another smaller ball on top of the ball on the left of video, will it fall faster? ","No, it will not",category 3,physics gravity,,,./new_video_folders/pixverse/1Bq7ZfXqfMo78uZpl-xbxJKUdiorWCuLV.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3141,117.0,Kling,How many balls appear in the video?,There are five in total,,,,,./new_video_folders/Kling/1C-T_IiFMfpCSWU0xmwmYgxC6YfoCJv07.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3142,117.0,Kling,"The second lowest ball must be subjected to a horizontal force when it falls, is it right?","Yes, it is as we can see it changes it trajactory in the horizontal direction",categroy 3,physics,,,./new_video_folders/Kling/1C-T_IiFMfpCSWU0xmwmYgxC6YfoCJv07.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3143,117.0,Kling,"If all these balls continute to fall, will they collide with each other before they fall on the ground?","No, they will not due to gravity",categroy 3,physics,,,./new_video_folders/Kling/1C-T_IiFMfpCSWU0xmwmYgxC6YfoCJv07.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3144,117.0,Kling,Will these balls floating in the air if there is a strong wind?,"No, they will still fall to the ground",categroy 3,physics,,,./new_video_folders/Kling/1C-T_IiFMfpCSWU0xmwmYgxC6YfoCJv07.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3145,117.0,Kling,Are these balls rotating from left to right all the time throughout the video?,"No, they are not rotating ",categroy 3,commonsense,,,./new_video_folders/Kling/1C-T_IiFMfpCSWU0xmwmYgxC6YfoCJv07.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3146,117.0,Cogvid,"This video on falling balls was taken in Italy, right?","No, there is not infomration on where it is taken",category 3,common sense,,,./new_video_folders/CogVideo/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3147,117.0,Cogvid,"The iron ball is deformning in the air without any external force, right?","Yes, it is happening in the video",category 3,physics,,,./new_video_folders/CogVideo/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3148,117.0,Cogvid,Do you think the iron ball is floating in the air in the video?,"Yes, it is floating",category 3,physics,,,./new_video_folders/CogVideo/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3149,117.0,Cogvid,How many iron balls can you see at the end of video?,There are about three ,category 1,entity number,,,./new_video_folders/CogVideo/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3150,117.0,Cogvid,Is there a moment in which all iron balls sudden disappear and there are no balls?,"Yes, this happens in the middle of the video",category 2,sudden disappear,,,./new_video_folders/CogVideo/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3151,117.0,Lavie,Do you think the two objects shown in the video are made of iron or steel?,"No, they are not since they can deform easily",category 3,common sense,,,./new_video_folders/Lavie/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3152,117.0,Lavie,Do you think this video is taken in reality?,"No, in reality, such objects will not deform and jumps by themselves",category 3,common sense,,,./new_video_folders/Lavie/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3153,117.0,Lavie,"The bottom of two objects are in red, is it right?","No, it is more like white",category 3,common sense,,,./new_video_folders/Lavie/115.mp4,"release two iron balls of different sizes from the same height at the same time in a tower, they will both hit the ground almost at the same time"
3154,118.0,runawaygen2,"A cat is sitting on table while a dog is sitting on the floor, is this right?","No, there is no cat in the video",category 1,entity existence,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
3155,118.0,runawaygen2,"In the video, can we that a human passes through a chair?","Yes, it seems that a human directly pass through the chair",category 3,common sense,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
3156,118.0,runawaygen2,Do you think the nose the dog is nornal?,"No, it is either injured or mutated ",category 3,common sense,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
3157,118.0,runawaygen2,"I can see two human legs at the very beginning of the video, is it right?","No, we cannot see that",category 1,entity existence,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
3158,118.0,runawaygen2,"A man walks slowly toward a chair and then get awary from a chair in the video, is it right?","No, the man appears suddenly not walk slowly",category 2,sudden appearance,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
3159,118.0,runawaygen2,"The dog in the video is sitting on a table, right?","No, it is sitting on the floor",category 3,common sense,,,./new_video_folders/Runawaygen2/1cOH821ACkUGISckgMWeqA3rO1sQyYJic.mp4,"A dog is sitting on a table, a cat is sitting under the table. Then the cat jumps next to the dog"
